Brand,Condition,Fuel,Distance,Model,Price,Registered_City,Transaction_Type,Year
Daihatsu,New,Petrol,9000.0,Mira,999000.0,Karachi,Cash,2018.0
Toyota,New,Petrol,8000.0,Vitz,1745000.0,Karachi,Cash,2015.0
Toyota,Used,Petrol,220000.0,Corolla XLI,1095000.0,Lahore,Cash,2009.0
Toyota,Used,Petrol,85100.0,Corolla GLI,1460000.0,Karachi,Cash,2012.0
Daihatsu,Used,Petrol,85000.0,Cuore,435000.0,Lahore,Cash,2004.0
Honda,Used,Petrol,88000.0,City Vario,880000.0,Karachi,Cash,2006.0
Toyota,New,Petrol,45000.0,Corolla GLI,1860000.0,Karachi,Cash,2015.0
Suzuki,Used,CNG,99000.0,Mehran VX,315000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,135240.0,Civic VTi,640000.0,Karachi,Cash,2003.0
Suzuki,New,Petrol,72206.0,Margalla,420000.0,Karachi,Cash,1998.0
Honda,New,Petrol,79000.0,Civic VTi Oriel Prosmatec,1100000.0,Karachi,Cash,2009.0
Honda,Used,Petrol,564513.0,Civic EXi,470000.0,Karachi,Cash,1998.0
Honda,Used,Petrol,1111.0,Civic EXi,415000.0,Karachi,Cash,1995.0
Suzuki,Used,CNG,1.0,Baleno,430000.0,Karachi,Cash,2003.0
Toyota,Used,Petrol,150000.0,Sprinter,350000.0,Karachi,Cash,1986.0
Suzuki,Used,CNG,12345.0,Alto,420000.0,Karachi,Cash,2005.0
Nissan,New,Petrol,358745.0,Sunny,420000.0,Abbottabad,Cash,1991.0
Suzuki,Used,Petrol,36286.0,Alto,350000.0,Karachi,Cash,2002.0
Suzuki,Used,CNG,110000.0,Liana,525000.0,Karachi,Cash,2007.0
Mitsubishi,Used,Petrol,83000.0,Lancer,360000.0,Karachi,Cash,1994.0
Suzuki,Used,Petrol,89642.0,Bolan,395000.0,Karachi,Cash,1995.0
Toyota,Used,Petrol,147000.0,Allion,1700000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,1.0,Alto,300000.0,Karachi,Cash,2001.0
Daihatsu,Used,Petrol,89000.0,Mira,1050000.0,Karachi,Cash,2013.0
Toyota,Used,CNG,135040.0,Corolla GLI,900000.0,Karachi,Cash,2006.0
Honda,Used,Petrol,150000.0,City Vario,915000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,1.0,Mehran VXR,265000.0,Karachi,Cash,2004.0
KIA,Used,Petrol,1560000.0,Sportage,575000.0,Karachi,Cash,2002.0
Toyota,Used,Petrol,42500.0,Vitz,1390000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,138000.0,Margalla,325000.0,Karachi,Cash,1996.0
Suzuki,Used,CNG,140000.0,Alto,400000.0,Karachi,Cash,2004.0
Suzuki,New,CNG,100000.0,Mehran VXR,240000.0,Karachi,Cash,2000.0
Suzuki,Used,Petrol,31000.0,Mehran VX,660000.0,Lahore,Cash,2016.0
Toyota,Used,Petrol,104000.0,Corolla XLI,840000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,70000.0,Wagon R,880000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,75000.0,Wagon R Stingray,1280000.0,Karachi,Cash,2014.0
Daihatsu,Used,Petrol,110500.0,Mira,1030000.0,Karachi,Cash,2013.0
Suzuki,Used,Petrol,16000.0,Cultus VXL,1080000.0,Karachi,Cash,2017.0
Suzuki,Used,CNG,65000.0,Cultus VXR,500000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,160000.0,Civic EXi,660000.0,Karachi,Cash,2002.0
Toyota,Used,CNG,21056.0,Corolla XE,700000.0,Lahore,Cash,1996.0
Toyota,Used,Petrol,74000.0,Vitz,1165000.0,Lahore,Cash,2010.0
Suzuki,Used,CNG,84000.0,Mehran VXR,360000.0,Karachi,Cash,2009.0
Suzuki,Used,Petrol,48575.0,Mehran VX,310000.0,Karachi,Cash,2003.0
KIA,Used,CNG,100000.0,Spectra,350000.0,Gujrat,Cash,2002.0
Suzuki,Used,Petrol,28000.0,Hustler,1325000.0,Karachi,Cash,2015.0
Toyota,New,Petrol,81000.0,Corolla XLI,1245000.0,Lahore,Cash,2009.0
Suzuki,Used,CNG,85000.0,Alto,425000.0,Karachi,Cash,2007.0
Honda,Used,CNG,123456.0,City IDSI,635000.0,Karachi,Cash,2005.0
Nissan,Used,CNG,170000.0,Sunny,800000.0,Karachi,Cash,2009.0
Subaru,Used,Petrol,120000.0,Other,700000.0,Karachi,Cash,2010.0
Honda,New,Petrol,76000.0,City IDSI,770000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,125000.0,Cultus VXR,600000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,100000.0,Cultus VXR,400000.0,Karachi,Cash,2002.0
Nissan,Used,Hybrid,2368533.0,Sunny,150000.0,Karachi,Cash,1986.0
Toyota,New,Diesel,181000.0,Land Cruiser,1675000.0,Karachi,Cash,1994.0
Toyota,Used,Petrol,100000.0,Corolla GLI,810000.0,Karachi,Cash,2003.0
Mitsubishi,Used,Petrol,162000.0,Lancer,835000.0,Karachi,Cash,2005.0
Toyota,Used,Petrol,120000.0,Vitz,750000.0,Karachi,Cash,2002.0
Suzuki,Used,Petrol,28000.0,Cultus VXR,880000.0,Karachi,Cash,2012.0
Suzuki,New,Petrol,100000.0,Other,720000.0,Karachi,Cash,2011.0
Daihatsu,Used,Petrol,72400.0,Mira,745000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,65000.0,Cultus VXR,630000.0,Karachi,Cash,2009.0
Honda,Used,CNG,200000.0,City IDSI,390000.0,Karachi,Cash,1999.0
Honda,New,Petrol,41000.0,City Aspire,1880000.0,Karachi,Cash,2016.0
Toyota,Used,Petrol,70000.0,Vitz,1050000.0,Karachi,Cash,2009.0
Honda,New,Petrol,95000.0,Civic EXi,615000.0,Karachi,Cash,1998.0
Suzuki,Used,Petrol,55000.0,Margalla,430000.0,Karachi,Cash,1996.0
Toyota,New,Diesel,17000.0,Fortuner,375000.0,Lahore,Cash,2018.0
Suzuki,Used,CNG,1000.0,Margalla,285000.0,Karachi,Cash,1995.0
Suzuki,Used,Petrol,40000.0,Mehran VX,460000.0,Karachi,Cash,2012.0
Honda,Used,CNG,145000.0,Accord,122000.0,Karachi,Cash,1983.0
Suzuki,Used,Petrol,1.0,Carry,500000.0,Karachi,Cash,2008.0
Toyota,Used,Diesel,50000.0,Land Cruiser,800000.0,Islamabad,Cash,1988.0
Toyota,Used,Petrol,150000.0,Sprinter,180000.0,Karachi,Cash,1986.0
Suzuki,Used,CNG,100000.0,Mehran VXR,290000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,99999.0,Mehran VXR,580000.0,Islamabad,Cash,2012.0
Daihatsu,Used,Petrol,20000.0,Cuore,200000.0,Karachi,Installment/Leasing,2004.0
Daihatsu,New,Petrol,1.0,Mira,300000.0,Karachi,Installment/Leasing,2018.0
Honda,Used,Petrol,75000.0,City IDSI,765000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,109000.0,Cultus VXR,700000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,1234.0,Liana,460000.0,Karachi,Cash,2008.0
Suzuki,New,Petrol,93000.0,Alto,445000.0,Karachi,Cash,2006.0
Honda,New,Petrol,5.0,City IDSI,500000.0,Karachi,Installment/Leasing,2017.0
Daihatsu,Used,Petrol,100000.0,Cuore,510000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,30000.0,Vitz,350000.0,Quetta,Cash,2005.0
Suzuki,Used,CNG,10000.0,Mehran VXR,285000.0,Karachi,Cash,2007.0
Daihatsu,Used,Petrol,78000.0,Mira,875000.0,Karachi,Cash,2012.0
Toyota,Used,Petrol,1.0,86,650000.0,Karachi,Cash,2004.0
Suzuki,Used,Petrol,14300.0,Mehran VXR,785000.0,Islamabad,Cash,2017.0
Suzuki,Used,Petrol,7000.0,Cultus VXR,1025000.0,Karachi,Cash,2015.0
Suzuki,New,Petrol,1.0,Bolan,450000.0,Karachi,Cash,2003.0
Mitsubishi,Used,Petrol,43573.0,Ek Wagon,1065000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,50000.0,Cultus VXR,425000.0,Lahore,Cash,2004.0
Suzuki,Used,Petrol,79500.0,Bolan,690000.0,Karachi,Cash,2016.0
Suzuki,Used,Hybrid,67056.0,Cultus VXL,485000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,123433.0,Bolan,470000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,1.0,Bolan,370000.0,Karachi,Cash,1998.0
Suzuki,Used,CNG,28.0,Cultus VXR,490000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,1.0,Civic VTi,500000.0,Karachi,Cash,1996.0
Suzuki,Used,CNG,1.0,Alto,420000.0,Karachi,Cash,2008.0
Suzuki,Used,CNG,80000.0,Mehran VX,370000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,33000.0,Mehran VX,590000.0,Karachi,Cash,2009.0
Toyota,Used,Petrol,45000.0,Corolla GLI,1795000.0,Lahore,Cash,2016.0
Suzuki,Used,CNG,98.0,Mehran VX,299000.0,Karachi,Cash,2003.0
Honda,Used,Petrol,51000.0,Civic VTi,1580000.0,Lahore,Cash,2012.0
Suzuki,New,Petrol,115000.0,Alto,730000.0,Lahore,Cash,2007.0
Honda,Used,Petrol,54000.0,City IVTEC,1595000.0,Faisalabad,Cash,2015.0
Suzuki,Used,CNG,80000.0,Mehran VX,340000.0,Karachi,Cash,2008.0
Honda,Used,CNG,160000.0,City IDSI,642000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,1.0,Khyber,295000.0,Karachi,Cash,1994.0
Suzuki,Used,CNG,66000.0,Cultus VXR,860000.0,Karachi,Cash,2013.0
Suzuki,Used,CNG,10000.0,Mehran VX,150000.0,Karachi,Cash,1989.0
Suzuki,Used,Petrol,47000.0,Wagon R,1230000.0,Rawalpindi,Cash,2013.0
Honda,Used,CNG,99999.0,City IDSI,655000.0,Karachi,Cash,2005.0
Daihatsu,Used,Petrol,22000.0,Move,1150000.0,Karachi,Cash,2017.0
Suzuki,Used,CNG,55000.0,Cultus VXR,735000.0,Karachi,Cash,2012.0
Suzuki,Used,Petrol,100000.0,Vitara,950000.0,Karachi,Cash,1991.0
Honda,New,Petrol,137000.0,Civic EXi,650000.0,Karachi,Cash,1999.0
Honda,Used,Petrol,105000.0,Civic Prosmetic,1020000.0,Karachi,Cash,2008.0
Honda,Used,Petrol,118000.0,City IDSI,1125000.0,Karachi,Cash,2009.0
Suzuki,New,Petrol,25.0,Cultus VX,485000.0,Karachi,Cash,2003.0
Suzuki,Used,CNG,16235.0,Cultus VXR,480000.0,Karachi,Cash,2007.0
Toyota,Used,Hybrid,69000.0,Aqua,2100000.0,Karachi,Cash,2018.0
Suzuki,Used,Petrol,200000.0,FX,180000.0,Karachi,Cash,1988.0
Suzuki,Used,CNG,1000.0,Mehran VX,190000.0,Karachi,Cash,1998.0
Toyota,Used,Petrol,32000.0,Passo,1550000.0,Lahore,Cash,2016.0
Suzuki,Used,Petrol,24560.0,Liana,300000.0,Karachi,Installment/Leasing,2008.0
Suzuki,Used,Petrol,85000.0,Swift,870000.0,Lahore,Cash,2010.0
Honda,Used,CNG,100000.0,Other,250000.0,Karachi,Cash,1987.0
Suzuki,Used,CNG,75000.0,Mehran VXR,260000.0,Karachi,Cash,2000.0
Suzuki,Used,CNG,85000.0,Alto,585000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,85.0,Mehran VXR,300000.0,Karachi,Cash,2005.0
Suzuki,Used,Petrol,1.0,Khyber,265000.0,Karachi,Cash,1994.0
Suzuki,Used,Petrol,2368.0,Mehran VXR,290000.0,Karachi,Cash,2004.0
Toyota,Used,Petrol,164556.0,Other,1085000.0,Karachi,Cash,2007.0
Toyota,Used,CNG,135000.0,Corolla XE,650000.0,Karachi,Cash,1999.0
Suzuki,Used,CNG,86000.0,Khyber,195000.0,Karachi,Cash,1991.0
Toyota,New,Petrol,53500.0,Vitz,1665000.0,Karachi,Cash,2014.0
Toyota,Used,Petrol,1006000.0,Aqua,1760000.0,Karachi,Cash,2014.0
Toyota,Used,CNG,100000.0,Corolla XE,250000.0,Karachi,Cash,1986.0
Daihatsu,New,Petrol,48000.0,Hijet,892000.0,Karachi,Cash,2014.0
Suzuki,Used,Petrol,67000.0,Alto,750000.0,Karachi,Cash,2006.0
Suzuki,New,Petrol,90000.0,Other,160000.0,Hyderabad,Cash,1978.0
Suzuki,Used,Petrol,78608.0,Margalla,389999.0,Karachi,Cash,1996.0
Suzuki,Used,Hybrid,100000.0,Mehran VX,170000.0,Karachi,Cash,1992.0
Suzuki,New,Petrol,46500.0,Alto,695000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,65000.0,Cultus VXR,630000.0,Karachi,Cash,2009.0
Suzuki,Used,CNG,220000.0,FX,95000.0,Karachi,Cash,1985.0
Toyota,Used,Petrol,27000.0,Vitz,260000.0,Lahore,Installment/Leasing,2017.0
Suzuki,Used,CNG,85000.0,Bolan,470000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,107000.0,Cultus VXR,725000.0,Karachi,Cash,2010.0
Daihatsu,Used,Petrol,106500.0,Mira,790000.0,Karachi,Cash,2007.0
Honda,New,Petrol,146450.0,City IDSI,755000.0,Faisalabad,Cash,2006.0
Suzuki,Used,Petrol,1.0,Cultus VXR,565000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,98000.0,Baleno,510000.0,Karachi,Cash,2000.0
Toyota,Used,CNG,90000.0,Corolla XLI,865000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,94600.0,Swift,1100000.0,Karachi,Cash,2013.0
Toyota,Used,Petrol,60000.0,Corolla GLI,1400000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,10000.0,Khyber,235000.0,Karachi,Cash,1998.0
Daihatsu,Used,CNG,222222.0,Charade,180000.0,Karachi,Cash,1986.0
Suzuki,Used,Petrol,74000.0,Alto,380000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,33000.0,Khyber,300000.0,Karachi,Cash,1995.0
Suzuki,Used,Petrol,20000.0,Alto,340000.0,Lahore,Cash,2001.0
Suzuki,Used,Hybrid,30000.0,Alto,1095000.0,Karachi,Cash,2015.0
Suzuki,New,CNG,28000.0,Mehran VXR,690000.0,Karachi,Cash,2016.0
Suzuki,Used,CNG,10.0,Alto,475000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,92173.0,Civic EXi,850000.0,Lahore,Cash,2005.0
Honda,Used,Petrol,218000.0,Civic EXi,800000.0,Lahore,Cash,2003.0
Daihatsu,Used,CNG,1000000.0,Cuore,425000.0,Karachi,Cash,2001.0
Suzuki,Used,Petrol,100.0,Mehran VX,760000.0,Gujranwala,Cash,2018.0
Nissan,Used,Petrol,8000.0,Roox,1135000.0,Tank,Cash,2015.0
Suzuki,New,Petrol,10.0,APV,200000.0,Karachi,Installment/Leasing,2018.0
Suzuki,Used,CNG,10.0,Bolan,320000.0,Mardan,Cash,1991.0
Suzuki,Used,Petrol,45000.0,Cultus VXL,985000.0,Islamabad,Cash,2013.0
Suzuki,Used,CNG,810.0,Cultus VXR,520000.0,Karachi,Cash,2007.0
Mazda,New,Petrol,3000.0,Flair Wagon,990000.0,Karachi,Cash,2012.0
Honda,New,Petrol,9000.0,City IVTEC,1775000.0,Karachi,Cash,2017.0
Daihatsu,Used,Petrol,75000.0,Cuore,550000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,363.0,Corolla XE,650000.0,Karachi,Cash,2000.0
Suzuki,Used,Petrol,37000.0,Wagon R,1160000.0,Lahore,Cash,2016.0
Honda,Used,Petrol,50000.0,Fit,1800000.0,Karachi,Cash,2014.0
Suzuki,Used,CNG,90000.0,Mehran VX,295000.0,Lahore,Cash,2004.0
Suzuki,Used,CNG,125000.0,Baleno,380000.0,Karachi,Cash,2001.0
Suzuki,Used,CNG,250000.0,Khyber,220000.0,Karachi,Cash,1991.0
Honda,Used,Petrol,52000.0,City IVTEC,1600000.0,Karachi,Cash,2014.0
Suzuki,Used,CNG,10000.0,Alto,470000.0,Karachi,Cash,2008.0
Daihatsu,Used,Petrol,710000.0,Mira,815000.0,Karachi,Cash,2007.0
Daihatsu,Used,Petrol,102000.0,Cuore,515000.0,Karachi,Cash,2008.0
Suzuki,New,Petrol,20.0,Khyber,300000.0,Karachi,Cash,2000.0
Suzuki,Used,Petrol,185000.0,Cultus VXR,950000.0,Karachi,Cash,2013.0
Other Brands,Used,Petrol,21000.0,Other,1280000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,75000.0,Alto Lapin,535000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,114000.0,Swift,900000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,75000.0,Alto,310000.0,Karachi,Cash,2003.0
Suzuki,Used,Petrol,1700000.0,Mehran VX,270000.0,Karachi,Cash,2006.0
Mazda,Used,Petrol,38000.0,Flair Wagon,1200000.0,Karachi,Cash,2014.0
Daihatsu,Used,Petrol,100000.0,Charade,220000.0,Karachi,Cash,1986.0
Toyota,Used,Petrol,200000.0,Belta,1100000.0,Islamabad,Cash,2006.0
Suzuki,Used,CNG,9000.0,Margalla,240000.0,Karachi,Cash,1993.0
Honda,Used,Petrol,1.0,Life,610000.0,Karachi,Cash,2004.0
Toyota,New,Petrol,12500.0,Corolla GLI,2100000.0,Karachi,Cash,2017.0
Suzuki,Used,Petrol,50000.0,Cultus VXR,580000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,123456.0,S660,290000.0,Karachi,Cash,1992.0
Suzuki,New,Petrol,45000.0,Alto,645000.0,Multan,Cash,2007.0
Mitsubishi,New,Diesel,150.0,Pajero,1000000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,80000.0,Other,120000.0,Karachi,Cash,1976.0
Daihatsu,Used,Petrol,80000.0,Mira,930000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,116000.0,Liana,695000.0,Islamabad,Cash,2006.0
Suzuki,Used,CNG,7528065.0,Cultus VXL,475000.0,Karachi,Cash,2007.0
Toyota,New,Petrol,86000.0,Vitz,1080000.0,Karachi,Cash,2010.0
Toyota,New,Petrol,7.0,Passo,310000.0,Karachi,Installment/Leasing,2017.0
Suzuki,Used,Petrol,4500.0,Wagon R,1225000.0,Islamabad,Cash,2018.0
Toyota,Used,Petrol,36000.0,Corolla GLI,1780000.0,Karachi,Cash,2015.0
Honda,Used,Petrol,62000.0,City Aspire,1660000.0,Karachi,Cash,2015.0
Toyota,Used,Petrol,110000.0,Prius,1400000.0,Karachi,Cash,2011.0
Suzuki,New,Petrol,5000.0,Wagon R,1330000.0,Karachi,Cash,2018.0
Chevrolet,Used,CNG,100.0,Joy,375000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,118000.0,Cultus VXR,460000.0,Karachi,Cash,2006.0
Toyota,Used,Petrol,110000.0,Vitz,1250000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,1.0,Mehran VX,300000.0,Karachi,Cash,2006.0
Suzuki,New,CNG,51000.0,Cultus VXR,749000.0,Karachi,Cash,2011.0
Honda,Used,Petrol,72000.0,City Aspire,1575000.0,Karachi,Cash,2014.0
Suzuki,Used,CNG,85000.0,Baleno,550000.0,Karachi,Cash,2005.0
Toyota,Used,Petrol,86000.0,Rush,1530000.0,Karachi,Cash,2006.0
Suzuki,Used,Petrol,70000.0,Wagon R Stingray,1050000.0,Karachi,Cash,2012.0
Toyota,Used,Petrol,31200.0,Corrolla Altis,1985000.0,Karachi,Cash,2015.0
Honda,New,Petrol,1234.0,City IVTEC,1340000.0,Islamabad,Cash,2010.0
Honda,Used,Petrol,80000.0,City Vario,940000.0,Karachi,Cash,2006.0
Suzuki,New,CNG,15000.0,FX,110000.0,Karachi,Cash,1985.0
Nissan,New,Petrol,28000.0,Dayz Highway Star,1215000.0,Karachi,Cash,2015.0
Suzuki,Used,CNG,70000.0,Mehran VXR,425000.0,Karachi,Cash,2011.0
Suzuki,Used,CNG,120000.0,Alto,650000.0,Karachi,Cash,2012.0
Suzuki,New,Petrol,64000.0,Cultus VXR,930000.0,Karachi,Cash,2015.0
Honda,Used,Petrol,93000.0,Civic VTi Oriel Prosmatec,1150000.0,Karachi,Cash,2007.0
Honda,Used,Hybrid,70000.0,Freed,1800000.0,Karachi,Cash,2016.0
Suzuki,New,CNG,90000.0,Alto,320000.0,Karachi,Cash,2001.0
Daihatsu,New,Petrol,52000.0,Mira,1100000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,60000.0,Swift,1000000.0,Karachi,Cash,2010.0
Mitsubishi,Used,Petrol,110000.0,Minica,550000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,123456.0,Mehran VX,325000.0,Karachi,Cash,2004.0
Toyota,New,Petrol,1.0,Corolla Fielder,430000.0,Karachi,Installment/Leasing,2018.0
Toyota,Used,Hybrid,83000.0,Prius,1340000.0,Lahore,Cash,2008.0
Toyota,Used,Petrol,42000.0,Corolla GLI,1840000.0,Karachi,Cash,2016.0
Honda,Used,CNG,11111.0,Civic EXi,90000.0,Karachi,Cash,1983.0
Suzuki,Used,CNG,66000.0,Cultus VXR,820000.0,Karachi,Cash,2011.0
Suzuki,Used,Petrol,66800.0,Wagon R,980000.0,Karachi,Cash,2011.0
Suzuki,New,Petrol,21500.0,Mehran VXR,620000.0,Karachi,Cash,2015.0
Suzuki,New,CNG,61000.0,Mehran VX,485000.0,Karachi,Cash,2011.0
Suzuki,New,CNG,115000.0,Mehran VXR,331000.0,Karachi,Cash,2004.0
Daihatsu,Used,CNG,10400.0,Cuore,550000.0,Karachi,Cash,2010.0
Toyota,Used,Diesel,320.0,Surf,1670000.0,Islamabad,Cash,1996.0
Toyota,Used,Petrol,113000.0,Belta,993000.0,Karachi,Cash,2009.0
Honda,Used,Petrol,90.0,Civic Prosmetic,2055000.0,Karachi,Cash,2014.0
Toyota,New,Petrol,252184.0,Corolla GLI,1040000.0,Lahore,Cash,2007.0
Honda,New,Petrol,41350.0,City IVTEC,1780000.0,Islamabad,Cash,2016.0
Suzuki,Used,CNG,65000.0,Bolan,450000.0,Karachi,Cash,2007.0
Daihatsu,New,Petrol,124000.0,Hijet,920000.0,Karachi,Cash,2015.0
Suzuki,Used,Petrol,150000.0,Alto,410000.0,Karachi,Cash,2007.0
Toyota,Used,Petrol,100000.0,Corolla XLI,725000.0,Karachi,Cash,2007.0
Honda,Used,Petrol,83000.0,Civic Prosmetic,820000.0,Karachi,Cash,2005.0
Hyundai,Used,Petrol,91436.0,Santro,520000.0,Karachi,Cash,2004.0
Toyota,Used,Petrol,45000.0,Corolla XLI,1320000.0,Lahore,Cash,2010.0
Toyota,Used,Petrol,130000.0,Premio,1150000.0,Karachi,Cash,2003.0
Toyota,Used,CNG,100000.0,Platz,650000.0,Karachi,Cash,2003.0
Suzuki,Used,Petrol,86580.0,Bolan,500000.0,Karachi,Cash,2007.0
Nissan,Used,Petrol,137000.0,Clipper,620000.0,Karachi,Cash,2010.0
Toyota,Used,Petrol,25000.0,Corolla XLI,340000.0,Karachi,Installment/Leasing,2015.0
Suzuki,Used,CNG,10000.0,FX,135000.0,Karachi,Cash,1984.0
Toyota,Used,Petrol,100000.0,Platz,650000.0,Karachi,Cash,2004.0
Suzuki,Used,Hybrid,100000.0,Cultus VXR,480000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,1500.0,Bolan,300000.0,Karachi,Cash,1989.0
Daihatsu,New,Petrol,46000.0,Hijet,895000.0,Karachi,Cash,2014.0
Nissan,Used,CNG,1.0,March,245000.0,Karachi,Cash,1998.0
Suzuki,New,CNG,44444.0,Mehran VX,280000.0,Karachi,Cash,1993.0
Suzuki,Used,CNG,200000.0,FX,90000.0,Karachi,Cash,1983.0
Toyota,Used,CNG,200000.0,Corrolla Altis,50000.0,Karachi,Cash,1971.0
Daihatsu,Used,Petrol,100000.0,Other,460000.0,Karachi,Cash,2018.0
Toyota,Used,Petrol,150000.0,Corolla XE,565000.0,Karachi,Cash,1992.0
Suzuki,Used,CNG,1.0,Liana,450000.0,Karachi,Cash,2006.0
Suzuki,Used,CNG,145000.0,Mehran VX,165000.0,Karachi,Cash,1991.0
Daihatsu,Used,Petrol,75000.0,Cuore,760000.0,Karachi,Cash,2009.0
Suzuki,Used,CNG,1.0,Cultus VXR,547500.0,Karachi,Cash,2007.0
Suzuki,Used,CNG,10000.0,Bolan,250000.0,Karachi,Cash,1987.0
Suzuki,Used,CNG,60000.0,Cultus VXR,580000.0,Karachi,Cash,2010.0
Suzuki,Used,CNG,50000.0,Mehran VXR,220000.0,Karachi,Cash,1998.0
Suzuki,Used,Petrol,90000.0,Alto,950000.0,Karachi,Cash,2012.0
Suzuki,Used,CNG,100000.0,Khyber,150000.0,Karachi,Cash,1990.0
Toyota,Used,Hybrid,78000.0,Aqua,1685000.0,Karachi,Cash,2013.0
Daihatsu,Used,Petrol,1000.0,Hijet,200000.0,Karachi,Installment/Leasing,2017.0
Suzuki,Used,Petrol,52000.0,Wagon R,1050000.0,Karachi,Cash,2015.0
Suzuki,Used,CNG,5000.0,FX,95000.0,Karachi,Cash,1986.0
Toyota,Used,Petrol,117500.0,Corolla GLI,1150000.0,Karachi,Cash,2010.0
Hyundai,Used,CNG,180000.0,Excel,120000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,12345.0,Jimny Sierra,1150000.0,Vehari,Cash,1988.0
Nissan,New,Petrol,1500.0,350Z,1500000.0,Bela,Cash,2018.0
Honda,Used,CNG,123456.0,City IDSI,530000.0,Karachi,Cash,2005.0
Suzuki,Used,CNG,125000.0,Cultus VXR,625000.0,Lahore,Cash,2007.0
Suzuki,Used,CNG,95600.0,Alto,550000.0,Karachi,Cash,2009.0
Suzuki,New,Petrol,112000.0,Every,675000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,5000.0,Cultus VXR,600000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,60463.0,Swift,1400000.0,Karachi,Cash,2014.0
Honda,Used,Petrol,162.0,Civic VTi Oriel Prosmatec,710000.0,Karachi,Cash,2002.0
Daihatsu,Used,CNG,71000.0,Cuore,410000.0,Karachi,Cash,2001.0
Toyota,Used,Petrol,103000.0,Corolla XLI,1150000.0,Karachi,Cash,2010.0
Honda,Used,Petrol,545646.0,Civic EXi,320000.0,Karachi,Cash,1995.0
BMW,Used,Petrol,69000.0,3 Series,850000.0,Karachi,Cash,1981.0
Daihatsu,Used,Petrol,15061.0,Other,415000.0,Karachi,Cash,2002.0
Toyota,Used,Petrol,100000.0,Starlet,265000.0,Karachi,Cash,1986.0
Honda,Used,Petrol,127000.0,Civic Prosmetic,1080000.0,Islamabad,Cash,2006.0
Suzuki,Used,Petrol,124.0,Alto,450000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,99999.0,Cultus VXR,465000.0,Karachi,Cash,2006.0
Range Rover,Used,Petrol,100000.0,Vogue,1000000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,50000.0,Margalla,330000.0,Karachi,Cash,1995.0
Suzuki,Used,CNG,60000.0,Cultus VXL,690000.0,Karachi,Cash,2009.0
Suzuki,Used,Petrol,104000.0,Liana,630000.0,Karachi,Cash,2006.0
Toyota,New,Petrol,94500.0,Vitz,935000.0,Karachi,Cash,2008.0
Toyota,Used,Petrol,150000.0,Vitz,1000000.0,Karachi,Cash,2007.0
Suzuki,Used,Petrol,96000.0,MR Wagon,1100000.0,Lahore,Cash,2014.0
Suzuki,New,CNG,36540.0,Palette,180000.0,Karachi,Cash,1993.0
Suzuki,Used,Petrol,110000.0,Every,1010000.0,Karachi,Cash,2011.0
